,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363
1862,8,15,15,9,8,15,14,14,15,15,15,15,19,6,11,11,29,6,12,15,27,20,9,9,21,21,3,7,5,5,13,6,5,15,5,3,19,6,5,5,7,14,27,27,19,6,21,7,3,3,19,7,7,5,13,27,5,16,27,19,6,28,28,25,28,28,28,26,28,28,28,26,11,3,27,25,28,27,6,20,14,5,15,25,14,15,6,8,11,14,25,25,14,6,22,14,14,21,9,6,14,6,6,6,29,25,16,25,6,5,6,6,6,18,22,25,25,25,15,27,20,20,14,25,25,20,6,18,11,6,6,25,6,6,6,8,8,8,6,25,25,14,5,5,27,19,6,6,6,6,6,19,14,15,11,8,5,9,25,25,25,5,28,14,14,17,6,5,6,6,6,6,25,11,8,8,5,6,29,5,28,8,19,14,25,22,15,5,9,6,15,22,22,22,27,19,22,5,18,19,11,19,6,27,6,29,29,9,19,9,6,6,5,7,7,7,27,27,24,25,16,16,12,10,26,13,2,23,20,17,5,19,13,24,28,28,28,29,4,5,9,29,6,22,5,5,27,27,26,8,9,5,8,24,26,9,9,10,7,9,21,21,3,3,28,25,21,12,11,12,13,13,25,14,9,28,19,2,9,20,25,3,3,7,29,19,5,14,19,26,26,27,28,19,27,27,20,19,19,19,11,17,14,19,28,28,19,5,14,8,6,26,17,9,14,17,15,29,29,29,14,10,22,29,6,21,6,2,24,4,22,25,9,3,9,11,22,15,15,11,28,14,25,29,29,29,24,2,27,5,22,29,16,15,15,27,27,21,21,19,8,8,8,3
1863,15,15,15,8,11,8,14,27,29,12,15,15,15,15,5,11,11,15,12,15,29,16,14,9,3,3,28,25,2,5,2,13,22,15,5,24,24,3,5,16,16,25,27,27,5,6,27,19,7,16,19,7,3,5,25,5,27,15,7,27,19,11,16,16,28,28,28,10,28,28,17,11,16,16,27,19,11,15,27,14,28,5,8,14,13,15,6,25,11,16,25,8,15,14,5,14,29,15,6,18,28,14,6,5,6,25,6,6,6,5,7,6,6,9,22,25,25,17,19,8,20,20,6,25,25,25,25,6,5,7,6,6,6,6,6,19,8,8,26,25,25,25,25,14,8,8,6,6,6,6,6,14,14,14,15,25,15,15,25,25,25,19,14,14,14,7,15,5,6,6,6,6,14,14,17,11,13,6,9,3,19,22,22,14,15,2,15,5,4,5,22,22,22,18,5,25,22,18,5,29,6,29,6,27,27,29,29,8,9,9,9,6,6,5,7,27,27,27,27,6,27,7,12,10,24,13,27,27,20,17,25,19,13,9,28,28,10,29,29,14,9,29,6,6,13,10,14,10,5,8,22,14,19,19,26,3,12,25,7,9,25,21,3,3,19,25,25,12,11,16,20,9,14,14,29,15,5,9,28,14,3,3,11,27,29,19,8,5,19,9,26,26,18,27,6,27,27,19,25,19,11,14,14,28,11,28,28,9,15,17,9,26,26,14,14,29,29,25,29,14,14,7,28,24,21,21,25,25,3,4,17,8,8,3,14,8,11,15,15,11,15,14,19,29,29,29,11,25,5,27,16,29,17,15,15,17,10,21,9,8,8,18,3,3
1864,10,15,9,12,8,3,14,8,12,15,15,14,15,15,5,11,15,12,15,27,13,22,17,15,14,25,25,25,2,2,2,2,10,27,29,8,24,21,5,24,16,9,27,21,5,27,19,5,16,3,19,19,3,6,25,28,27,27,27,27,27,12,7,28,28,3,28,28,28,27,19,26,19,24,5,19,29,4,6,14,12,19,27,7,5,15,6,6,2,6,25,19,8,9,11,25,14,19,6,14,14,6,14,14,14,6,6,27,6,7,25,6,6,14,8,25,25,14,28,6,14,14,25,25,14,26,5,7,6,7,6,6,6,6,6,8,8,25,25,25,14,14,25,27,25,6,28,6,6,25,6,19,14,14,9,8,5,9,28,25,25,14,14,14,14,14,5,6,6,6,6,6,29,8,14,25,20,6,6,3,28,14,19,14,14,15,27,5,29,22,22,22,22,22,22,5,5,25,18,5,29,11,27,27,27,29,29,8,7,9,9,6,6,28,8,19,27,27,27,6,27,7,12,12,19,27,27,27,23,9,22,19,13,9,28,9,9,29,5,5,5,24,21,3,26,8,27,10,14,27,14,19,24,14,7,12,3,19,16,9,25,21,27,3,13,25,11,3,11,16,13,9,27,25,5,27,19,4,5,13,25,3,11,17,24,11,15,5,21,5,26,27,6,18,18,27,13,4,9,19,9,19,3,28,28,28,28,17,19,25,25,17,9,17,14,14,6,29,24,14,14,22,5,5,21,28,28,7,17,5,3,11,8,3,14,11,12,27,15,17,19,14,25,29,29,9,29,29,27,27,5,15,4,15,15,8,21,25,21,19,9,9,15,3
1865,15,15,8,25,8,14,14,15,15,8,28,15,15,15,5,15,11,15,18,15,11,19,25,15,25,25,28,25,2,2,2,22,22,15,27,24,27,21,24,27,25,25,27,27,5,27,5,5,3,3,19,21,3,28,27,5,27,27,27,27,16,3,28,28,28,26,28,28,19,3,6,26,19,19,28,17,29,27,27,14,5,27,5,11,13,6,6,25,17,6,25,29,10,19,2,14,25,8,6,25,9,5,20,11,6,4,20,6,6,14,8,6,6,6,6,25,14,5,15,27,20,22,6,25,25,14,6,9,5,5,22,6,6,6,6,6,8,6,26,25,9,25,6,27,8,8,8,22,6,25,6,14,14,5,8,9,22,25,25,25,25,5,11,14,14,6,19,6,6,6,6,28,17,17,8,25,6,6,3,25,19,22,15,6,14,19,2,15,15,14,22,22,22,19,22,19,22,18,18,22,3,3,27,27,29,9,29,8,9,9,9,6,6,6,28,19,15,27,6,27,27,7,13,12,12,13,27,23,23,27,19,22,13,19,25,9,27,4,5,14,5,29,6,8,5,8,25,27,27,14,11,19,9,19,25,28,12,3,24,26,25,13,25,3,25,9,25,11,12,25,10,9,27,19,22,14,5,5,28,28,3,3,11,14,12,19,9,19,14,14,26,26,18,5,19,27,13,19,25,25,19,3,19,12,12,28,9,6,25,6,25,26,29,14,26,14,6,29,29,14,14,21,5,21,29,17,8,11,29,9,3,12,8,8,15,26,11,15,15,17,25,14,27,29,29,29,11,14,27,27,5,26,22,26,15,15,25,21,24,25,25,25,29,3
1866,15,29,9,8,12,3,14,2,15,5,19,15,15,8,15,15,15,13,14,28,9,14,14,15,25,25,13,14,2,29,2,22,3,14,26,8,24,21,21,25,5,27,27,5,5,19,5,19,11,15,13,13,25,27,27,5,7,27,13,19,6,7,28,28,28,27,28,26,9,17,28,16,19,20,6,13,2,27,27,14,16,27,27,7,13,6,25,25,2,6,25,8,10,6,11,6,6,6,29,14,6,5,25,28,6,7,16,29,6,25,6,6,6,6,6,8,17,25,7,8,6,14,6,6,25,25,25,25,25,7,6,6,6,6,6,7,29,6,6,6,14,8,6,6,9,8,25,22,25,25,6,14,14,24,8,6,25,25,25,25,25,14,8,14,14,20,6,6,6,6,6,14,28,27,11,27,6,6,6,22,19,19,28,14,2,15,19,9,14,22,22,22,22,22,22,5,5,5,5,6,5,18,5,5,6,5,29,7,9,9,7,6,6,3,28,19,13,27,19,27,27,13,13,19,19,6,6,25,23,9,9,22,6,5,9,17,9,20,5,14,5,5,14,22,8,8,25,27,27,27,27,9,9,9,28,28,9,28,10,9,25,13,15,9,25,9,9,3,12,10,10,9,10,5,9,19,19,5,25,13,3,3,12,16,27,19,9,9,14,14,26,28,18,28,6,19,13,19,25,25,19,3,19,18,15,25,9,9,25,25,5,29,29,14,14,24,24,26,2,24,14,2,24,21,29,4,6,11,5,9,25,8,8,29,15,9,11,11,8,14,14,14,14,4,9,9,11,29,21,27,17,29,24,15,15,27,11,4,24,8,8,25,4,3
1867,29,10,12,12,8,14,14,11,15,11,8,15,15,15,11,16,19,13,12,19,9,14,14,21,25,25,13,25,5,2,2,9,10,27,27,8,24,12,5,21,25,27,21,21,5,5,5,5,11,11,13,13,25,28,28,5,27,3,13,21,6,28,28,28,28,27,28,28,7,20,6,4,24,14,12,27,7,27,13,26,19,14,9,7,19,11,25,25,4,24,14,15,10,19,7,6,6,6,29,14,21,19,11,14,6,25,6,6,6,8,28,6,6,6,25,8,6,14,8,25,25,22,6,6,22,22,6,6,14,5,9,6,6,6,6,6,6,6,6,6,25,14,6,8,8,8,19,6,6,25,25,14,24,5,8,6,14,25,6,25,14,14,11,14,14,6,6,6,6,6,6,25,15,14,11,25,6,6,26,19,6,22,28,2,15,6,22,14,22,22,25,22,22,27,6,5,14,12,24,5,4,18,5,5,5,29,20,16,9,16,7,6,6,16,19,16,19,27,27,27,27,13,12,19,5,15,6,23,23,28,19,22,24,12,22,9,27,29,5,5,5,6,6,2,8,8,27,27,27,27,25,9,19,19,28,26,9,28,10,6,25,25,15,19,9,25,29,25,12,20,10,10,10,5,28,27,4,5,28,14,3,3,12,16,19,19,9,9,19,26,26,26,5,5,9,18,27,16,21,19,19,19,19,12,14,9,9,29,25,11,9,26,29,14,6,21,5,26,24,24,5,5,21,26,29,8,21,3,29,3,21,8,29,29,14,9,11,12,25,25,9,14,14,19,19,9,9,19,21,27,24,22,27,15,15,26,29,21,24,19,27,27,19,26
1868,15,15,15,8,27,14,14,8,15,11,28,15,15,22,28,15,20,13,3,16,9,11,12,25,25,25,19,25,24,25,21,25,27,27,25,8,8,12,27,21,25,27,9,16,27,5,5,6,11,11,28,13,25,28,28,19,3,28,19,21,3,28,19,28,27,27,13,28,27,27,6,27,19,11,12,25,7,14,6,12,9,27,19,14,13,20,11,14,16,6,5,14,7,29,16,6,6,29,8,14,6,19,6,6,26,6,25,8,6,28,14,6,6,6,6,25,6,6,2,25,25,6,22,14,6,22,22,10,22,25,27,6,14,14,6,7,6,6,6,6,11,14,14,19,19,22,15,4,6,25,18,14,27,5,20,21,19,6,6,25,5,25,8,27,16,6,6,6,6,6,25,25,8,8,15,25,6,2,25,28,19,8,6,2,22,5,9,25,22,22,22,5,25,9,24,5,19,5,5,14,8,5,5,5,16,29,16,19,9,9,7,6,9,16,6,6,12,9,9,27,27,29,13,12,6,15,6,23,28,28,9,22,25,14,22,9,27,5,14,5,5,14,27,19,19,8,3,11,27,27,19,9,19,19,28,9,9,28,10,26,10,5,15,22,29,25,11,25,3,10,10,10,5,19,19,27,5,8,14,14,3,27,12,13,17,9,9,9,9,14,14,26,28,5,18,16,16,16,21,19,19,14,19,25,14,9,9,9,9,25,9,9,29,17,24,26,26,10,17,24,24,14,5,24,26,26,26,5,29,29,12,9,9,4,5,9,12,27,7,15,14,15,15,17,5,6,11,27,14,27,26,5,29,29,26,24,29,28,27,19,8,10,11,26
1869,29,11,12,29,27,19,14,8,15,12,15,15,15,28,15,11,11,13,19,9,19,19,18,12,25,25,19,25,25,25,21,15,14,17,8,8,24,12,27,21,25,27,9,16,21,5,5,5,12,11,28,13,25,28,10,27,3,28,15,14,28,28,19,28,27,27,13,28,27,27,6,4,11,10,20,26,2,25,13,12,14,13,5,13,13,25,25,14,26,6,5,11,5,19,28,6,6,6,27,8,14,19,28,6,18,6,11,14,8,27,28,6,6,6,6,25,22,14,14,25,27,6,25,2,6,22,18,25,25,25,6,6,6,29,29,6,6,6,6,15,7,25,14,8,11,27,25,14,6,6,19,14,4,21,8,14,19,6,6,6,6,6,8,8,19,6,6,6,15,6,19,22,6,8,15,25,5,6,6,9,22,22,15,2,22,29,19,22,19,6,19,22,22,9,4,5,25,5,24,5,5,5,5,5,16,9,25,16,8,8,7,9,6,13,16,16,19,9,27,27,27,24,19,19,15,15,12,28,15,28,22,9,13,9,15,29,20,20,14,14,27,24,27,29,19,5,3,3,27,27,19,9,19,19,26,28,19,28,6,6,5,25,27,25,19,9,8,19,5,10,10,3,17,9,19,27,5,9,14,3,3,27,12,16,12,9,9,9,19,14,14,26,18,20,16,5,27,25,19,19,19,9,27,25,19,9,9,9,11,5,5,9,11,17,4,6,26,29,2,5,26,14,5,24,26,21,26,26,9,3,25,17,29,26,26,8,9,5,8,8,25,15,15,28,11,9,9,8,29,27,21,22,16,14,15,26,11,22,21,6,25,13,13,9
1870,15,15,15,11,29,14,14,15,12,15,11,15,15,15,15,3,12,14,15,19,13,19,14,25,25,25,25,25,13,9,29,22,10,17,5,5,12,12,21,25,25,27,9,9,27,5,5,27,11,11,28,4,28,28,28,13,27,26,15,14,28,28,11,28,27,27,17,27,27,13,6,5,11,20,6,22,19,2,6,14,20,27,27,29,13,25,25,14,16,6,5,11,7,7,28,2,6,19,25,14,8,19,11,11,25,6,14,14,26,8,28,6,6,6,6,6,6,19,15,25,27,22,5,6,6,25,25,5,22,14,6,5,25,6,6,7,6,6,6,26,25,6,14,20,15,8,27,6,6,25,6,28,4,4,11,14,22,25,6,2,5,19,29,14,4,19,6,6,24,6,6,8,14,8,14,14,25,27,6,19,8,8,2,24,9,15,6,14,19,14,22,9,22,9,5,5,14,20,4,27,5,5,29,5,5,29,27,16,8,8,9,6,27,9,19,10,28,27,7,27,27,29,5,19,11,15,15,27,11,24,9,22,27,14,25,29,17,14,29,5,6,15,27,29,8,21,9,3,27,24,19,9,9,19,28,28,9,28,6,5,10,14,3,22,9,9,26,26,12,10,10,19,6,9,28,16,12,9,14,25,5,27,12,3,27,9,9,28,19,9,26,26,26,27,28,19,27,3,19,19,19,3,27,25,19,9,9,11,19,25,29,9,10,14,24,14,26,10,26,26,14,5,5,21,26,26,28,10,9,7,14,27,29,9,26,23,6,15,27,9,11,10,15,14,17,29,11,19,27,27,11,11,19,27,27,26,29,28,21,19,19,10,19,9
1871,11,15,15,9,12,15,14,15,5,28,28,14,14,15,15,5,15,12,13,19,18,3,14,14,12,7,25,25,5,9,6,8,22,8,8,24,12,12,27,24,9,27,27,5,5,5,5,5,11,12,14,7,28,28,28,16,28,3,15,15,26,26,19,28,27,27,27,6,27,6,6,27,5,27,13,22,15,4,6,29,6,19,27,20,16,11,9,25,25,6,5,16,11,14,18,6,6,19,29,8,8,8,4,6,25,6,14,14,27,19,20,6,6,26,6,25,6,8,2,8,27,20,6,2,14,6,6,11,25,14,6,6,2,6,29,7,6,8,8,22,14,7,20,14,19,8,25,14,6,6,6,14,4,5,14,5,22,6,6,25,6,15,8,8,7,19,6,6,25,6,6,25,8,10,5,9,20,6,6,6,19,8,20,2,19,5,22,2,6,6,19,22,9,9,9,5,23,25,27,24,18,5,5,5,3,27,27,27,8,8,9,6,28,3,3,6,16,26,13,27,27,11,24,28,15,15,15,28,11,9,22,22,29,27,17,11,20,26,14,14,14,27,27,29,5,21,25,3,27,24,27,19,9,19,28,28,12,12,28,5,25,27,27,22,9,9,26,26,20,10,10,18,17,9,28,27,12,9,25,3,3,27,12,27,27,9,19,19,28,12,6,26,6,15,28,28,28,9,25,25,25,9,27,25,14,14,9,29,9,28,29,9,26,9,4,14,14,29,26,24,14,14,5,21,21,6,28,24,9,3,15,17,29,29,26,23,11,11,27,10,11,29,14,14,14,9,14,11,25,9,11,11,15,22,28,26,29,5,24,8,25,2,27,2
1872,11,5,15,29,27,12,14,11,24,11,16,14,14,28,11,5,11,14,13,13,28,9,29,14,19,7,25,19,19,25,5,25,29,17,8,28,3,12,10,24,5,27,27,19,19,5,5,26,11,12,14,26,27,28,28,28,27,28,16,13,6,19,28,28,27,27,27,6,16,9,5,14,7,13,27,26,15,2,6,17,17,14,5,14,11,25,9,25,27,6,5,29,8,25,20,27,25,25,8,8,8,26,28,6,6,28,8,11,28,28,20,6,6,6,6,25,6,22,15,25,27,6,26,6,6,14,19,25,8,14,6,6,5,6,6,7,6,6,6,8,14,6,20,6,19,22,25,14,6,25,19,14,27,11,14,22,22,6,25,25,25,6,8,20,14,5,4,6,24,6,25,18,5,8,14,27,9,6,6,19,8,8,3,27,10,6,14,5,9,6,11,13,13,9,9,15,5,12,4,24,27,14,5,5,7,9,9,6,8,8,7,27,28,27,7,16,26,28,13,27,27,29,22,28,11,15,25,13,11,16,22,5,22,14,19,29,14,26,14,14,11,15,27,29,19,21,14,27,14,27,13,27,19,26,28,19,12,12,6,27,10,15,22,22,9,9,26,19,27,10,20,6,22,9,19,19,12,26,14,3,3,27,16,19,27,19,19,19,28,28,28,28,27,20,19,13,27,9,19,19,9,9,15,15,13,9,29,11,11,24,14,29,5,14,14,26,5,29,26,24,14,14,22,21,3,8,28,3,26,25,15,15,22,10,8,8,15,27,15,9,11,27,14,14,20,29,11,22,9,27,9,15,29,15,27,26,9,10,24,19,7,2,2,9
1873,14,29,15,29,8,27,15,8,28,28,28,14,10,15,15,11,11,15,27,18,16,27,29,14,19,28,16,5,14,2,2,10,26,20,8,27,3,19,10,5,27,27,27,8,27,5,5,27,12,25,13,7,28,16,28,20,28,28,5,16,6,27,28,28,27,27,27,27,16,9,5,5,7,11,13,15,15,6,28,11,14,6,27,13,25,5,11,14,25,6,5,7,7,9,20,14,6,25,8,14,16,29,11,7,14,26,8,14,8,28,16,6,6,6,6,25,6,25,29,6,27,6,6,27,6,25,19,14,14,14,20,6,6,6,6,6,6,25,25,8,9,6,2,14,19,24,27,14,25,25,25,14,20,5,9,6,6,25,25,25,6,25,8,8,14,13,6,2,24,4,6,6,19,10,7,7,20,6,13,29,8,8,4,27,20,22,13,15,2,10,19,15,13,13,6,9,19,25,17,4,10,6,7,7,6,27,9,9,8,8,6,26,16,5,15,6,28,26,7,27,28,5,22,28,11,22,25,5,11,26,5,22,5,27,17,9,14,26,5,14,14,27,27,29,8,21,5,19,11,12,27,27,19,9,28,28,12,12,28,27,17,7,22,28,9,9,26,28,20,9,9,14,5,9,19,19,19,19,25,3,3,20,12,14,27,9,19,19,28,28,9,26,18,27,18,27,27,19,25,19,28,9,14,19,28,9,29,14,17,9,14,29,29,9,14,14,29,10,29,21,14,14,22,21,3,11,28,10,9,3,15,12,22,10,10,5,15,15,27,28,25,14,14,14,9,29,11,19,15,27,28,19,15,27,28,26,29,10,21,23,7,2,2,15
1874,5,14,15,29,27,15,11,11,15,15,16,16,15,15,15,5,5,3,12,13,13,27,29,19,19,27,25,5,5,9,2,25,22,17,8,8,8,12,6,5,5,9,27,27,5,5,27,5,14,12,13,26,27,28,13,15,16,7,16,3,19,6,28,28,7,7,3,27,16,9,15,14,7,11,10,26,15,5,27,17,14,6,19,14,6,5,9,4,18,6,16,16,8,7,11,2,16,19,7,14,15,6,11,11,14,28,18,16,9,28,6,6,6,6,25,14,8,25,15,22,22,20,25,6,2,25,25,18,7,7,2,6,6,6,25,7,6,25,22,8,7,9,2,14,19,22,14,29,15,6,11,18,14,5,9,6,6,19,6,22,14,6,8,19,14,13,6,27,24,3,28,6,19,8,14,7,14,11,27,19,19,8,2,8,11,6,22,2,2,6,11,5,20,19,5,25,11,25,20,27,10,9,5,5,27,27,9,16,8,8,8,27,28,27,7,6,16,24,8,9,7,20,22,5,22,15,25,22,15,15,14,27,14,14,22,9,20,26,8,14,11,27,21,5,2,21,19,5,20,20,27,5,19,9,26,19,12,12,18,27,21,10,19,19,9,9,9,19,19,9,27,10,9,28,9,19,9,28,25,3,3,20,16,11,27,19,27,19,28,26,28,28,18,6,28,27,27,19,19,19,19,12,3,25,5,9,9,11,9,15,29,29,5,24,14,5,5,29,22,21,14,14,22,21,4,25,12,5,9,3,15,3,25,11,11,11,15,15,25,11,25,25,14,8,29,29,25,19,9,9,28,27,29,15,25,26,5,5,19,23,14,2,2,2
1875,14,5,8,29,29,27,15,14,6,5,16,11,10,15,15,7,3,8,8,22,13,13,9,25,3,19,28,5,5,2,10,10,15,17,8,12,8,5,6,24,5,9,27,27,27,5,10,5,2,12,14,26,28,25,27,28,19,7,26,19,27,27,3,28,26,13,3,28,28,9,15,4,7,27,10,10,5,8,27,15,14,6,15,20,22,5,11,11,4,6,5,5,7,7,2,2,16,25,5,14,28,29,11,14,25,28,29,5,28,6,20,6,6,6,19,14,8,25,5,25,5,20,25,2,25,22,19,25,5,14,14,5,6,6,6,7,25,6,14,8,14,2,22,6,19,22,14,14,18,17,18,25,22,15,6,7,29,19,19,25,6,6,8,8,27,13,6,6,15,11,6,19,19,10,22,5,20,26,27,6,21,8,2,8,5,6,19,14,6,14,6,27,19,19,24,25,11,25,5,13,6,18,5,5,9,25,9,9,8,8,8,9,28,27,7,6,27,26,8,12,27,29,22,28,22,15,25,19,11,15,5,22,29,22,22,5,20,26,5,14,5,27,5,29,8,15,14,27,27,27,17,27,19,9,9,19,28,28,18,20,27,10,15,28,9,9,19,19,19,9,9,9,5,9,19,19,14,28,28,3,3,20,28,23,9,9,9,19,28,26,7,28,18,6,28,27,27,20,19,19,19,3,14,15,14,9,25,11,11,6,29,29,29,2,14,26,29,5,26,24,23,14,21,21,26,8,25,26,29,3,15,15,29,22,29,11,15,27,15,10,10,29,14,8,29,29,25,19,19,14,9,27,29,15,28,10,28,21,20,23,14,25,2,2
1876,14,14,15,29,29,14,14,11,8,15,15,3,15,27,28,9,15,28,15,10,13,19,9,16,15,9,28,28,5,19,27,10,8,19,5,8,12,5,6,5,5,29,27,27,9,5,10,5,14,20,13,3,20,25,13,26,26,27,26,16,28,27,3,28,26,10,3,28,28,6,6,14,7,27,10,17,15,2,5,15,14,27,27,13,21,8,4,11,25,24,16,5,7,25,9,14,14,19,25,14,28,6,11,25,14,6,29,5,8,6,6,6,6,6,8,14,11,9,14,6,9,20,28,28,6,14,25,14,25,6,6,6,6,6,26,8,25,25,25,14,14,6,20,14,19,28,29,14,6,25,11,13,19,5,27,8,29,19,8,25,29,6,8,11,8,13,11,10,4,14,19,19,5,10,6,10,23,24,25,9,6,25,25,8,11,5,25,25,2,14,6,27,27,13,6,5,12,25,26,13,18,5,9,5,27,25,9,13,29,8,12,9,28,2,27,6,27,19,13,6,5,2,22,5,22,15,22,19,22,11,28,11,29,29,22,14,20,26,8,14,14,15,27,29,8,21,14,27,27,5,27,17,19,9,28,19,19,28,28,27,21,13,19,9,9,9,9,19,19,9,9,9,20,28,19,27,5,19,26,3,3,27,15,27,27,9,19,19,28,14,28,27,18,19,28,27,27,21,25,28,25,9,11,15,14,9,9,14,24,14,29,29,11,2,14,26,29,2,26,26,26,19,28,21,4,25,8,3,9,10,15,8,10,26,29,23,15,27,27,9,26,11,14,27,29,29,25,5,2,13,9,27,17,15,15,29,28,11,11,19,23,2,2,2
1877,15,5,15,29,29,14,14,17,28,5,15,16,27,27,13,28,5,28,25,20,13,11,9,16,2,9,7,28,5,5,13,13,16,24,15,11,12,3,12,3,5,5,17,27,5,19,10,5,12,25,13,26,27,27,20,19,19,27,26,19,6,18,3,28,26,10,3,27,28,6,19,28,27,10,19,27,14,25,13,11,10,6,27,14,5,5,23,11,6,6,5,18,8,27,16,27,14,19,8,14,13,6,25,23,14,14,4,28,14,6,6,6,6,6,8,14,8,8,14,25,25,19,15,25,25,25,28,20,25,6,6,6,6,28,25,14,14,5,25,14,11,14,14,5,6,5,14,14,19,4,8,9,8,27,2,6,29,19,25,25,6,25,5,27,20,13,27,6,19,2,19,19,5,5,7,25,25,27,27,6,25,5,2,20,10,24,14,14,25,14,6,8,9,19,29,11,25,14,5,27,20,25,10,5,27,2,25,29,18,8,8,9,6,25,6,6,27,13,27,9,27,2,11,5,12,3,22,11,22,22,5,5,24,29,22,25,8,26,26,14,14,5,21,27,5,9,9,27,27,20,7,19,19,9,7,19,12,28,28,27,21,13,15,28,9,9,9,19,16,9,19,9,20,9,28,19,4,9,19,14,27,20,16,19,14,9,27,19,14,28,27,26,6,18,28,27,27,6,19,19,11,27,15,28,14,9,9,3,15,24,21,10,5,19,24,26,29,29,24,24,26,19,21,21,26,28,19,17,26,3,15,15,22,8,8,11,15,5,8,8,11,25,14,8,27,29,14,19,2,9,9,27,29,11,25,5,14,25,26,23,5,28,2,2
1878,3,5,15,29,29,29,14,14,21,27,28,19,27,27,15,15,15,10,10,17,7,19,21,19,14,15,23,28,27,19,13,13,20,20,15,11,10,7,6,21,5,5,9,17,5,8,10,5,28,25,14,7,28,25,27,26,11,27,26,28,11,27,3,28,26,10,28,6,28,9,29,11,13,8,10,24,22,25,27,17,27,27,13,6,10,5,25,14,4,6,4,28,6,7,6,27,16,20,8,6,8,6,6,25,4,14,5,29,25,28,6,6,6,17,22,25,14,15,7,9,22,18,27,22,22,14,5,5,25,4,5,2,6,6,13,5,25,25,22,2,11,14,9,14,5,14,14,22,25,18,8,6,6,27,2,25,14,19,8,8,6,6,25,27,14,13,22,9,2,27,10,19,19,8,25,5,25,14,25,6,5,7,2,25,5,10,6,2,7,14,6,8,13,27,6,26,11,14,17,27,18,20,6,5,27,25,25,29,29,8,8,13,11,6,6,6,27,13,8,20,5,19,19,5,22,22,28,5,22,6,11,5,22,21,14,25,17,26,26,25,5,6,14,29,27,19,9,27,19,21,6,19,13,9,18,19,19,28,9,3,21,25,15,28,9,9,27,15,19,20,9,9,27,15,28,20,14,9,28,14,14,20,27,12,27,9,19,19,28,9,26,28,14,5,28,27,6,6,19,4,27,27,14,28,28,9,29,28,24,29,29,2,26,5,14,26,29,26,26,6,29,29,4,21,26,28,25,26,9,3,15,15,22,9,14,15,15,12,27,11,11,29,14,14,8,29,25,2,2,13,26,27,15,10,29,29,28,3,10,6,19,13,2,2
1879,5,8,29,29,29,27,14,28,27,28,16,19,27,15,15,15,15,28,15,15,27,24,21,20,25,5,7,27,25,9,9,19,25,21,7,13,12,15,6,6,5,29,14,25,27,19,26,5,17,20,13,7,20,27,27,28,16,7,27,10,6,28,3,28,29,10,27,27,28,6,19,5,20,8,10,4,7,25,13,15,15,19,27,22,20,14,27,14,4,6,4,14,17,13,6,27,6,16,8,25,6,11,6,4,14,6,6,11,11,6,6,6,6,8,25,14,20,6,2,6,14,20,5,25,25,10,5,6,20,6,6,8,6,6,10,3,25,27,14,19,22,14,22,17,5,14,14,20,8,25,11,6,6,11,2,6,25,25,8,8,9,6,25,15,8,19,27,9,7,27,6,19,22,5,6,22,11,8,16,18,6,7,2,8,6,6,9,5,7,14,6,26,13,19,20,11,5,14,14,27,4,5,5,27,27,6,25,29,14,8,8,27,6,5,6,6,16,27,14,3,5,11,11,5,28,15,22,15,22,22,6,11,9,22,21,25,27,26,26,14,21,10,14,29,27,19,5,25,27,20,9,19,19,17,15,15,9,28,28,3,21,25,28,28,9,27,15,3,14,9,9,11,14,28,28,19,14,9,26,14,20,24,15,9,9,9,8,19,28,19,26,26,28,6,27,27,27,27,19,15,21,27,4,28,5,6,25,19,24,26,29,11,5,21,26,26,29,21,21,6,29,24,4,21,19,2,6,5,9,26,8,15,22,9,8,15,15,12,15,11,15,15,14,14,28,29,24,22,22,19,5,27,26,19,15,29,27,6,26,18,5,17,27,2
